RowNumber,CreditScore,Geography_Spain,Geography_France,Geography_Germany,Gender_Male,Gender_Female,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Point Earned,Loyalty_Score,Complain_score
7989,516,0,1,0,1,0,51,8,120124.35,2,0,1,168773.54,2,286,26.86,-5.9733865053475845e-05
8005,615,0,1,0,1,0,45,5,0.0,2,1,1,164886.64,4,537,30.87,-1.4485335469191896e-05
8011,467,0,0,1,1,0,51,10,114514.71,2,1,0,177784.68,2,681,31.81,-1.502837234344624
8018,459,0,0,1,1,0,50,5,109387.9,1,1,0,155721.15,3,894,27.44,4.799870457030126e-05
8020,683,0,1,0,0,1,73,8,137732.23,2,1,1,133210.44,4,959,39.59,-0.00014048796468645521
8046,771,1,0,0,0,1,47,3,72664.0,2,1,1,107874.39,4,862,31.12,7.010718035590163e-05
8047,811,0,1,0,0,1,47,3,123365.34,2,0,0,171995.34,4,601,26.51,-3.950541997477109e-05
8066,430,0,0,1,1,0,49,3,137115.16,1,1,0,146516.86,1,404,13.54,1.403412739164216
8072,609,0,1,0,1,0,48,1,108019.27,3,1,1,184524.65,5,559,30.09,-2.927022383588692
8073,780,0,0,1,1,0,51,4,126725.25,1,1,0,195259.31,3,744,24.44,-0.5205149572764939
8081,757,0,1,0,1,0,47,3,130747.1,1,1,0,143829.54,1,303,12.53,8.76290131921991e-05
8095,614,1,0,0,1,0,66,2,0.0,2,0,1,180082.7,5,778,31.78,-0.00017557650544184944
8099,770,0,1,0,0,1,68,2,183555.24,1,0,0,159557.28,5,561,25.61,-1.487495287035269
8103,561,0,0,1,0,1,45,2,168085.38,2,0,1,115719.08,4,998,30.98,6.956494924297117e-05
8106,659,1,0,0,1,0,60,2,0.0,1,1,0,177480.45,2,365,14.65,-1.0708154019130456
8107,590,1,0,0,0,1,51,10,84474.62,2,1,1,190937.09,3,690,36.9,-9.762170589268487e-05
8115,492,0,0,1,0,1,49,2,151249.45,2,1,1,167237.94,4,543,26.43,-4.424080693947178e-05
8121,523,0,1,0,1,0,45,5,0.0,2,1,1,121428.2,2,386,23.36,5.9805401251248496e-05
8131,704,0,1,0,1,0,47,5,0.0,2,1,1,145338.61,4,308,28.58,6.0633604567829405e-06
8147,717,0,1,0,1,0,48,7,123764.95,1,1,1,169952.82,5,652,36.02,3.653814666932413e-05
8157,434,0,0,1,1,0,71,9,119496.87,1,1,0,125848.88,3,690,31.4,-3.6049676050968536e-05
8179,707,0,1,0,0,1,46,7,127476.73,2,1,1,146011.55,4,278,31.28,1.1346993100047909e-05
8184,621,1,0,0,0,1,59,2,0.0,2,1,1,171364.18,4,740,28.4,-0.00011563448363991476
8185,659,0,1,0,0,1,50,3,0.0,1,1,0,183399.12,5,818,29.68,0.01368366053725694
8191,690,0,1,0,1,0,47,2,0.0,2,1,0,151375.73,2,289,15.89,-4.256892466923168e-06
8196,577,0,0,1,0,1,59,7,111396.97,1,0,1,191070.01,5,583,35.33,-7.033498657990872e-05
8201,767,1,0,0,1,0,47,5,0.0,1,1,0,121964.46,5,273,27.23,2.5002575993889544
8216,687,0,1,0,0,1,61,7,80538.56,1,1,0,131305.37,4,274,27.24,0.37927190412039014
8218,605,0,0,1,1,0,75,2,61319.63,1,0,1,186655.11,2,470,17.7,-0.00016573187785583408
8235,766,0,0,1,1,0,47,9,129289.98,1,1,0,169935.46,4,286,30.36,0.8600794792066355
8241,790,0,0,1,1,0,50,8,121438.58,1,1,1,176471.78,4,352,31.52,0.2505365820745145
8253,744,0,1,0,1,0,56,9,0.0,2,1,1,169498.61,4,730,38.8,-9.31433520797937e-05
8270,611,0,1,0,0,1,53,7,0.0,2,0,1,156495.39,1,843,27.93,-1.0323072862439042
8276,610,1,0,0,0,1,46,5,116886.59,1,0,0,107973.44,1,452,17.02,0.0001553578070812528
8281,706,1,0,0,1,0,53,7,0.0,2,0,1,117939.17,2,840,30.9,1.4297773377710421e-05
8305,675,0,1,0,1,0,69,1,0.0,2,1,0,157097.09,2,526,16.759999999999998,-0.000155585383369022
8317,651,0,1,0,1,0,53,7,0.0,2,1,1,130132.41,1,284,22.34,-6.546158954171311e-06
8344,849,0,0,1,0,1,49,9,132934.89,1,1,0,171056.65,4,285,30.35,0.5643719305117199
8364,557,0,0,1,1,0,57,1,120043.13,1,1,0,132370.75,1,954,16.04,0.857591264944082
8365,446,1,0,0,0,1,45,10,125191.69,1,1,1,128260.86,5,584,39.84,2.5423500718402403
8373,850,0,0,1,1,0,44,2,112755.34,2,0,0,158171.36,5,842,30.42,3.4282099563242075e-06
8386,605,0,1,0,0,1,62,4,111065.93,2,0,1,125660.99,1,868,23.68,-5.680842513804061e-05
8388,699,0,1,0,1,0,44,8,158697.61,1,1,0,107181.22,2,963,29.630000000000003,0.00016958008216983668
8391,660,0,1,0,0,1,48,0,90044.32,2,0,1,187604.97,5,351,24.51,-1.4525437554517588
8394,769,0,0,1,1,0,60,9,148846.39,1,1,0,192831.67,5,310,33.6,-1.5956894958886816
8397,607,0,1,0,0,1,48,4,112070.86,3,1,0,173568.3,5,948,36.48,-2.5524134417892808
8411,743,0,1,0,0,1,46,9,0.0,1,1,0,113436.08,2,761,29.11,0.00014601960833232058
8439,707,0,0,1,0,1,48,7,105086.74,1,1,1,180344.69,5,744,36.94,0.3754906849375207
8445,792,0,1,0,0,1,70,3,0.0,2,1,1,172240.27,4,524,27.74,-0.00018790613945387596
8449,508,0,1,0,1,0,49,1,93817.41,2,1,1,132468.76,5,757,30.07,0.30393385635202436
8453,744,1,0,0,0,1,46,1,0.0,3,1,1,177431.59,4,846,29.96,-2.427130421173546
8456,609,0,1,0,0,1,53,6,0.0,2,1,1,124218.27,3,645,30.45,3.563863809366108e-06
8459,850,0,1,0,0,1,71,4,0.0,2,1,1,107236.87,3,518,26.18,-8.321902149116385e-05
8463,817,0,1,0,1,0,59,1,118962.58,1,1,1,120819.58,3,949,23.99,4.9755752977878576e-05
8464,526,1,0,0,1,0,49,2,0.0,1,1,0,114539.67,2,948,20.48,2.4967459484555135
8470,720,0,1,0,1,0,71,5,183135.39,2,1,1,197688.5,2,723,26.73,-0.0002378430307806065
8472,525,0,1,0,1,0,51,10,0.0,3,1,0,171045.35,2,242,29.42,-2.8522105250166665
8476,633,0,0,1,1,0,58,2,128137.42,2,1,0,147635.33,4,681,25.81,-1.3728049249045295
8489,592,0,0,1,0,1,70,5,71816.74,2,1,0,105096.82,1,255,17.05,-1.4626066739633927
8491,746,0,1,0,1,0,48,5,165282.42,1,1,0,153786.46,4,512,26.62,1.2835440454421942
8504,559,0,1,0,0,1,48,2,0.0,2,0,1,137961.41,3,640,24.4,1.224043405528318e-05
8507,767,0,1,0,1,0,48,9,0.0,2,0,1,175458.21,5,741,41.91,-5.185908025445752e-05
8521,634,1,0,0,1,0,52,1,0.0,2,1,1,176913.42,4,928,28.78,-8.008271610735635e-05
8524,690,0,0,1,0,1,54,1,144027.8,1,1,1,108731.02,5,480,25.3,2.051917444945175
8530,603,0,1,0,1,0,45,9,0.0,1,0,0,148516.79,5,593,36.43,9.248431921476147e-05
8538,801,1,0,0,0,1,46,6,0.0,2,1,1,170008.74,3,557,29.57,-2.9675393444899046e-05
8542,647,1,0,0,1,0,47,5,105603.21,2,1,1,157360.9,1,364,20.14,-1.4488338618627576e-05
8551,687,0,0,1,0,1,47,1,91219.29,1,0,0,158845.49,2,268,12.18,1.2392570270475878
8554,682,1,0,0,0,1,58,4,0.0,1,1,0,176036.01,2,495,18.95,-3.820087002088991e-05
8563,697,0,1,0,1,0,63,7,148368.02,1,0,0,118862.08,5,505,32.55,0.5473479602627859
8564,578,0,1,0,1,0,45,1,148600.91,1,1,0,143397.14,4,478,20.28,2.024824998838776
8565,519,0,1,0,1,0,48,10,71083.98,1,1,0,137959.0,2,824,31.24,9.12305023613637e-05
8575,717,0,1,0,0,1,59,4,0.0,2,1,1,170528.63,1,359,18.59,-0.00011420613910967475
8576,585,1,0,0,1,0,45,0,0.0,2,0,0,189683.7,3,957,22.57,-5.687507278836309e-05
8578,754,0,0,1,1,0,65,1,136186.44,1,1,1,121529.59,4,413,21.63,0.1987701309649992
8587,650,0,0,1,0,1,46,9,149003.76,2,1,0,176902.83,3,880,35.3,-4.1460607666049653e-05
8598,634,0,0,1,0,1,53,3,113781.5,2,1,1,106345.05,5,559,31.09,0.6823847232556725
8599,678,1,0,0,0,1,49,1,0.0,2,1,1,102472.9,1,502,15.52,6.64728435120582e-05
8602,640,0,0,1,1,0,45,8,120591.19,1,0,0,195123.94,5,938,38.38,1.2810968999243578e-05
8604,551,0,1,0,0,1,59,2,166968.28,1,1,0,159483.76,4,654,23.54,-0.3268035003549743
8629,704,0,1,0,1,0,44,3,0.0,2,0,1,152884.85,5,323,28.73,1.2465320413578851e-05
8643,499,0,0,1,0,1,44,6,77627.33,2,1,0,108222.68,4,545,30.45,8.88137929504106e-05
8649,809,1,0,0,0,1,48,2,0.0,1,1,0,160976.85,1,994,17.939999999999998,1.0376971722567745
8654,641,0,1,0,1,0,57,5,0.0,2,1,1,122449.18,3,720,29.7,-1.9147939994160558e-05
8668,557,0,1,0,0,1,46,4,96173.17,2,1,1,116378.31,5,689,33.89,6.200401693738818e-05
8675,529,0,1,0,1,0,67,8,103101.56,2,1,1,154002.02,5,572,38.72,-2.748666704717921
8676,714,0,1,0,1,0,54,7,126113.28,1,1,0,112777.38,3,699,28.49,9.567362683030517e-05
8684,697,0,1,0,0,1,49,7,195238.29,4,0,1,131083.56,2,503,31.53,-2.808300634130916
8687,606,0,1,0,0,1,71,8,0.0,2,1,1,169741.96,4,814,38.14,-0.00019006936367734056
8694,621,0,1,0,0,1,50,5,0.0,2,1,0,191756.54,5,344,29.94,-1.851863131539018
8707,850,1,0,0,0,1,55,7,0.0,1,0,0,171762.87,3,987,31.37,-0.23189316981274502
8709,778,0,0,1,0,1,48,3,102290.56,2,1,0,182691.31,1,434,15.84,-6.422382063107061e-05
8712,516,1,0,0,0,1,65,9,102541.1,1,1,0,181490.42,4,933,36.83,-9.256300592179921e-05
8718,443,0,1,0,1,0,44,2,0.0,1,1,0,159165.7,3,351,17.509999999999998,8.071436777168989e-05
8720,691,0,1,0,0,1,44,6,134066.1,2,1,1,197572.41,4,335,30.35,-6.392655547149391e-05
8724,350,0,1,0,1,0,51,10,0.0,1,1,1,125823.79,4,383,34.83,1.8535573086233592
8730,646,0,0,1,1,0,48,8,169023.33,2,1,1,175657.55,4,593,35.93,-5.219984525793791e-05
8735,706,0,0,1,0,1,47,10,144090.42,1,1,0,140938.95,5,240,34.4,1.8515001555245731
8740,518,0,1,0,1,0,59,5,138772.15,1,0,1,123872.0,4,968,33.18,4.453774398859579e-05
8745,664,0,0,1,0,1,49,5,127421.78,2,1,0,108876.75,2,923,26.73,1.1105690862434692
8750,683,0,1,0,1,0,47,1,0.0,2,1,0,148989.15,5,745,27.95,-1.7711448956664877e-07
8756,707,1,0,0,0,1,52,7,0.0,1,1,0,109688.82,1,533,20.83,2.276542174643659
8760,748,0,1,0,1,0,66,8,0.0,1,1,1,163331.65,4,671,34.71,-6.795520222109096e-05
8763,350,0,1,0,0,1,60,3,0.0,1,0,0,113796.15,1,958,19.08,1.1066167020482416
8764,727,0,1,0,1,0,61,0,128213.96,2,1,1,188729.08,1,708,16.08,-3.163902106411212
8771,615,0,1,0,1,0,59,8,0.0,2,1,1,165576.55,2,948,33.480000000000004,-0.00010574072545242983
8788,689,1,0,0,1,0,73,1,108555.07,1,0,1,167969.15,1,623,14.73,-0.00012092085804277293
8794,537,0,0,1,1,0,66,8,103291.25,2,1,1,130664.79,4,458,34.58,-9.109825585248502e-05
8798,797,0,1,0,1,0,45,8,0.0,1,0,0,125110.02,2,456,24.56,0.00013249740269281318
8802,510,0,1,0,0,1,52,6,191665.21,1,1,1,131312.56,4,297,27.97,1.5372041323991525
8815,740,0,1,0,0,1,51,4,0.0,2,1,1,178929.84,4,850,32.5,-7.70957171897653e-05
8823,543,0,1,0,1,0,64,4,0.0,2,1,1,148305.82,5,701,34.01,-0.00010838699962817833
8826,611,0,0,1,0,1,49,9,115488.52,2,1,1,138656.81,4,991,41.41,0.09235802477473445
8834,594,0,1,0,1,0,50,7,81310.34,1,1,1,183868.01,4,439,30.89,-1.1740281337600522e-07
8838,664,0,1,0,1,0,46,2,0.0,1,1,1,177423.02,5,816,30.16,0.7327585075859893
8863,813,0,0,1,1,0,59,2,135078.41,1,1,0,187636.06,1,709,15.09,-1.2893597633640566
8877,556,1,0,0,1,0,46,3,131764.96,1,1,1,108500.66,5,606,29.56,3.0892853021770765
8879,645,0,0,1,1,0,47,9,152076.93,1,1,0,121840.2,3,309,27.59,2.504506177346759
8881,560,0,1,0,1,0,49,4,0.0,1,1,1,100075.1,1,533,18.33,2.9913045616144127
8886,668,1,0,0,1,0,45,4,102486.21,2,1,1,158379.25,4,823,32.230000000000004,-3.3611718492546075e-06
8891,599,0,0,1,0,1,49,10,143888.22,2,1,1,166236.38,4,383,36.83,-0.8506160069952245
8894,631,1,0,0,0,1,46,10,0.0,2,1,1,129508.96,2,687,33.87,3.9557613842425465e-05
8911,657,0,0,1,0,1,48,5,143595.87,1,0,0,101314.65,4,944,30.94,3.0776095160049053
8924,625,0,0,1,0,1,55,8,118772.71,4,0,0,135853.62,1,532,28.32,-3.7435126284522067
8925,516,0,1,0,1,0,46,2,0.0,2,1,1,169122.54,4,786,28.86,-2.816046444879028e-05
8932,678,0,1,0,0,1,55,5,0.0,1,0,1,196794.11,5,222,28.72,-1.0877371624131176
8945,551,1,0,0,1,0,49,1,150777.72,2,1,1,135757.27,5,986,32.36,9.574336143277301e-06
8950,731,1,0,0,1,0,46,10,0.0,2,1,0,153015.42,2,416,29.16,-6.258863266915827e-07
8953,565,0,0,1,0,1,47,10,139756.12,1,1,0,165849.49,4,234,31.34,0.9997830207988757
8955,664,0,1,0,1,0,54,8,0.0,1,1,1,162719.69,5,742,38.42,0.20598896165853184
8956,518,1,0,0,1,0,50,4,0.0,1,0,0,107112.25,2,225,16.25,2.6220106712560867
8959,573,0,1,0,1,0,52,8,0.0,2,0,1,178229.04,2,481,28.81,-8.233172410313683e-05
8962,603,0,1,0,1,0,44,9,0.0,1,1,0,138328.24,5,696,37.46,0.00011633530250341769
9010,751,0,0,1,1,0,54,9,156367.6,2,0,1,116179.92,1,676,29.26,1.0871151023051811e-05
9022,655,0,0,1,0,1,61,2,183997.7,2,1,1,161217.18,5,382,27.82,-0.00011115653127102487
9031,577,1,0,0,1,0,51,2,108867.0,1,0,0,140800.66,4,456,21.56,1.3414826284454393
9035,723,0,0,1,0,1,49,0,153855.52,1,1,1,180862.26,3,965,22.65,0.2291079798531766
9036,535,0,1,0,1,0,45,2,0.0,2,1,0,125658.28,5,430,26.3,5.257422223086947e-05
9042,513,0,0,1,0,1,49,5,171601.27,1,1,0,126223.84,3,844,26.94,0.00010485736152506626
9045,560,1,0,0,1,0,47,1,0.0,1,0,0,128882.66,1,762,14.12,2.263717183907824
9056,630,0,1,0,1,0,55,2,0.0,1,1,1,106202.07,3,660,22.6,2.0096984105514117
9057,765,0,0,1,0,1,46,8,119492.88,2,0,1,166896.01,5,453,37.53,-0.48711008520082777
9059,470,1,0,0,0,1,48,6,140576.11,1,1,1,116971.05,2,296,21.96,0.00012710869466996396
9065,521,0,0,1,0,1,49,2,127948.57,1,1,1,182765.14,2,596,18.96,8.201917102039669e-06
9072,435,0,0,1,1,0,44,3,151739.65,1,1,0,167461.5,4,412,22.62,6.653297760477574e-05
9079,647,0,0,1,1,0,52,7,130013.12,1,1,1,190806.36,4,309,29.59,-0.4969504411244938
9113,735,0,1,0,1,0,73,9,0.0,1,1,1,114283.33,1,393,24.43,-2.9146760324563284e-05
9117,562,0,1,0,1,0,62,3,0.0,2,1,0,105986.01,2,845,22.95,-2.317471073964227e-05
9136,727,1,0,0,0,1,49,7,96296.78,1,1,0,190457.87,5,541,32.91,-0.09897585354205468
9146,712,1,0,0,1,0,45,6,112994.65,1,0,0,198398.68,1,847,22.47,7.2129114719164505e-06
9152,614,0,1,0,1,0,49,1,0.0,2,1,0,192440.54,1,449,12.99,-8.732380120412026e-05
9157,504,1,0,0,0,1,46,2,163764.84,1,1,1,165122.55,2,461,17.61,1.1533243027947406
9164,608,0,1,0,0,1,47,6,0.0,1,1,1,126012.57,5,725,35.25,0.00011808652219219967
9170,766,0,1,0,0,1,45,6,0.0,2,0,0,147184.74,3,298,24.98,1.5775465248725386e-05
9175,529,0,1,0,1,0,61,1,0.0,2,1,1,191370.97,5,589,28.39,-0.0001627034177679504
9181,637,0,1,0,0,1,44,2,0.0,2,1,0,149665.65,2,348,16.48,1.7968434185045168e-05
9187,652,0,0,1,0,1,58,3,116353.2,2,0,1,193502.9,4,949,31.99,-0.00014704587756637696
9191,646,0,1,0,0,1,46,8,0.0,2,1,0,133059.15,5,594,36.94,3.3488683834870215e-05
9204,773,1,0,0,1,0,51,4,0.0,2,0,0,123587.83,4,562,27.62,0.35020913852238145
9221,598,0,1,0,1,0,60,4,0.0,1,1,0,197727.14,3,361,20.61,-1.7630706799792557
9224,543,0,1,0,0,1,67,0,128843.67,1,1,1,134612.48,3,809,21.09,-2.52947510700247e-05
9237,640,1,0,0,1,0,47,6,89047.14,1,1,0,116286.25,5,441,30.41,0.0001347133380277141
9239,773,0,1,0,0,1,50,4,0.0,2,1,0,129372.94,4,504,27.04,1.4054131980136221e-05
9241,589,1,0,0,0,1,46,10,0.0,2,0,1,168369.37,3,821,38.21,-2.6872945748723387e-05
9254,644,1,0,0,1,0,49,10,0.0,2,1,1,145089.64,4,511,38.11,-6.379035460667476e-06
9262,629,0,1,0,0,1,61,6,0.0,2,1,1,133672.61,5,803,38.03,-6.407001831870215e-05
9277,435,0,1,0,1,0,54,3,0.0,1,1,0,156910.46,4,832,26.82,0.40461254551350156
9281,674,0,1,0,0,1,45,6,72494.69,1,0,1,140041.78,3,839,30.39,0.00010697206282942183
9293,461,0,0,1,0,1,74,1,186445.31,2,1,1,196767.83,3,885,25.35,-0.0002555711790794793
9296,658,0,0,1,0,1,45,9,134562.8,1,1,1,159268.67,5,528,37.78,7.410434316569555e-05
9311,651,1,0,0,1,0,47,2,0.0,2,1,1,119808.64,5,758,31.58,4.970598268967348e-05
9319,668,1,0,0,0,1,69,9,0.0,1,0,1,134483.07,5,397,36.47,-3.794153077304804e-05
9322,563,1,0,0,1,0,61,1,82182.1,1,1,0,106826.92,1,401,10.51,1.2162154347113072
9324,644,0,1,0,1,0,50,9,76817.0,4,1,0,196371.13,4,381,37.31,-5.169236649427864
9325,780,0,0,1,1,0,71,9,142550.25,2,1,1,122506.78,1,408,26.58,-0.0001093224173690375
9337,695,0,1,0,1,0,49,9,159458.53,1,1,0,135841.35,5,360,34.1,8.841655271287228e-05
9338,466,0,0,1,0,1,47,5,102085.72,1,1,1,183536.24,2,692,24.42,0.3950547398138091
9346,582,0,1,0,1,0,50,2,148942.0,1,1,1,116944.3,1,612,16.12,0.00011428642116109485
9352,718,0,0,1,1,0,63,7,123204.88,1,1,1,100538.8,1,831,25.81,5.8689058571753384e-05
9362,580,0,0,1,1,0,45,2,179334.83,2,1,1,169303.65,5,928,33.28,-2.2036065016813734e-05
9365,607,0,1,0,0,1,49,9,119960.29,2,1,0,103068.22,2,768,31.18,6.545516406050833e-05
9377,567,0,1,0,0,1,47,2,0.0,1,0,0,110900.43,5,545,25.45,2.878548231792715
9381,627,0,1,0,1,0,70,1,94416.78,1,0,1,145299.5,2,784,19.34,-6.286585373455097e-05
9396,627,0,0,1,1,0,52,1,76101.81,2,0,1,177238.35,4,364,23.14,-8.063817297793368e-05
9403,810,0,0,1,1,0,69,3,27288.43,1,1,1,110509.9,3,618,23.68,3.039794392428685e-06
9411,640,0,0,1,0,1,46,5,107978.4,2,1,0,155876.06,3,279,23.29,-5.51605387738966e-06
9414,751,0,1,0,0,1,44,10,0.0,2,1,0,170634.49,1,283,24.83,-1.7877090223402038e-05
9415,544,1,0,0,0,1,53,9,0.0,1,1,0,125692.07,4,364,31.14,1.600688049073085
9427,499,1,0,0,0,1,53,1,75225.53,2,0,0,144849.1,4,424,21.74,-0.6341085820414036
9439,701,0,0,1,1,0,63,3,120916.52,3,0,0,144727.45,1,566,19.16,-3.4966117116109268
9444,596,0,0,1,1,0,54,1,123544.0,1,1,1,120314.75,3,600,20.5,1.65585773186645
9455,727,0,1,0,1,0,52,4,0.0,2,1,1,118429.02,1,647,21.47,1.989439219779502e-05
9460,650,0,1,0,0,1,47,9,0.0,1,1,0,187943.6,4,600,33.5,1.2217516204969242e-05
9463,800,1,0,0,0,1,46,6,0.0,2,1,0,171928.04,2,471,23.71,-3.295637203012996e-05
9467,559,0,1,0,1,0,52,2,0.0,1,1,0,129013.59,3,899,22.99,1.6158082951840758
9473,775,0,0,1,0,1,74,0,161371.5,1,1,1,134869.93,5,322,22.22,-7.077285921690828e-05
9475,673,0,1,0,1,0,51,8,79563.36,2,1,1,172200.91,3,419,31.19,-6.559283841546342e-05
9476,616,0,1,0,1,0,46,2,0.0,2,1,0,137136.46,2,646,19.46,2.6518659974427494e-05
9479,782,0,0,1,0,1,53,1,81571.05,1,1,0,182960.46,4,389,19.39,-0.3573774541698723
9493,732,0,0,1,0,1,48,4,102962.62,1,1,0,120852.85,3,287,19.87,2.4095782440333764
9507,682,0,1,0,1,0,69,6,0.0,2,0,1,149604.18,2,547,26.47,-0.0001427765065644253
9514,515,0,1,0,1,0,48,5,129387.94,1,0,1,147955.91,3,269,23.19,1.482896582154562
9519,585,0,0,1,1,0,44,7,163867.86,1,1,1,112333.22,1,473,22.23,0.00016077291201868288
9526,618,0,1,0,0,1,46,6,150213.71,1,1,0,120668.46,2,955,26.55,2.673255631527008
9541,727,0,0,1,1,0,46,3,115248.11,4,1,0,130752.01,3,343,24.93,-2.4109052426743833
9546,721,1,0,0,1,0,57,1,0.0,1,1,1,195940.96,4,226,19.76,-6.579370950858212e-05
9558,655,0,0,1,1,0,67,6,148363.38,1,1,1,186995.17,5,241,30.41,-0.00011484119202599193
9580,821,0,0,1,1,0,45,0,135827.33,2,1,1,131778.58,5,945,30.45,4.211177590398543e-05
9588,719,0,0,1,0,1,76,10,95052.29,1,1,0,176244.87,4,517,34.17,-0.0001543699247240932
9609,700,1,0,0,1,0,44,9,0.0,2,1,0,142287.65,4,533,34.83,3.058087622215946e-05
9616,692,1,0,0,0,1,47,3,0.0,2,1,0,150802.41,3,525,22.75,-0.06553970228139963
9626,504,0,0,1,0,1,44,0,131873.07,2,1,1,158036.72,3,646,21.46,0.07317110823325988
9639,744,0,0,1,0,1,50,1,121498.11,2,0,1,106061.47,2,271,16.21,1.0781399707830572
9654,527,0,0,1,1,0,58,3,137318.42,1,1,1,126144.96,4,379,24.29,4.7086196432860533e-05
9672,649,0,0,1,1,0,78,4,68345.86,2,1,1,142566.75,2,446,22.46,-0.00018865226524061567
9674,643,0,1,0,1,0,62,9,0.0,2,0,0,155870.82,5,652,39.02,-0.000108451110123955
9689,850,0,1,0,1,0,68,5,169445.4,1,1,1,186335.07,4,618,29.68,-0.00012014677421598452
9690,698,0,1,0,0,1,57,9,111359.55,2,1,0,105715.01,5,567,38.17,9.458558943792373e-06
9693,574,1,0,0,1,0,52,7,115532.52,1,1,0,196257.67,3,625,27.75,-3.416511023848884e-05
9699,779,0,1,0,1,0,49,9,106160.37,1,0,0,116893.87,4,905,36.55,0.00012080663040999648
9719,710,1,0,0,1,0,62,3,131078.42,2,1,0,119348.76,2,517,19.67,-0.9204036369336217
9720,516,0,0,1,0,1,47,9,128298.74,1,0,0,149614.17,1,630,24.8,1.5548854084530497
9728,530,0,1,0,0,1,45,1,0.0,1,0,1,190663.89,2,695,18.45,0.4087259147644884
9748,610,0,0,1,0,1,69,5,86038.21,3,0,0,192743.06,1,613,22.63,-5.910433801724476
9752,681,0,1,0,1,0,59,4,122781.51,1,0,1,140166.95,2,401,20.01,1.668207681962377e-05
9754,656,0,0,1,1,0,68,7,153545.11,1,1,1,186574.68,2,430,24.8,-0.00012055637942559593
9770,656,0,1,0,1,0,44,10,143571.52,1,0,0,127444.14,1,614,26.14,0.00013494130418085812
9782,641,0,1,0,0,1,48,3,147341.43,1,1,1,157458.61,3,611,23.61,1.1579894377828273
9784,601,0,0,1,0,1,49,4,96252.98,2,1,0,104263.82,4,390,25.9,6.341132620477864e-05
9790,610,0,1,0,0,1,45,1,0.0,2,1,1,199657.46,3,571,22.21,-7.392487895427375e-05
9817,643,1,0,0,1,0,48,8,0.0,2,1,0,174729.3,1,976,28.76,-5.0613033205762336e-05
9835,516,0,1,0,0,1,46,6,62212.29,1,0,1,171681.86,2,937,28.37,0.9290547077166084
9842,567,0,0,1,0,1,46,1,68238.51,2,1,1,109572.58,3,281,19.31,7.363818272015445e-05
9860,678,0,0,1,1,0,55,4,129646.91,1,1,1,184125.1,5,482,29.82,-0.6545706033176023
9875,720,0,1,0,1,0,44,4,0.0,2,1,0,163471.01,1,311,16.11,-5.631362887534975e-06
9880,486,0,0,1,1,0,62,9,118356.89,2,1,0,168034.83,2,299,26.49,-2.5850307402182064
9892,680,0,1,0,1,0,49,10,0.0,2,1,0,187008.45,2,933,34.33,-7.80378266493103e-05
9898,678,1,0,0,0,1,61,8,0.0,2,1,1,159938.82,1,617,27.17,-0.00010897121798794474
9909,492,0,0,1,1,0,45,9,170295.04,2,0,0,164741.81,1,594,26.44,-1.4237753471328586e-05
9914,718,0,1,0,0,1,44,1,133866.22,1,0,1,139049.24,3,445,18.95,0.00011510277733280786
9917,616,1,0,0,0,1,44,7,193213.02,2,1,1,137392.77,1,364,23.14,3.894850840955848e-05
9918,635,0,0,1,1,0,53,8,117005.55,1,0,1,123646.57,3,882,33.82,1.670625810321192
9934,797,0,1,0,0,1,46,8,0.0,1,0,0,162668.33,5,968,38.68,6.185873824805388e-05
9940,693,1,0,0,0,1,57,9,0.0,2,1,1,135502.77,4,401,35.51,-4.1462611619432255e-05
9946,645,0,1,0,1,0,44,10,0.0,2,0,1,166707.22,4,990,42.9,-1.1163554680016609e-05
9957,520,0,1,0,0,1,46,10,85216.61,1,1,0,117369.52,1,669,26.69,2.7860498031680883
9962,573,1,0,0,1,0,44,9,0.0,2,1,0,107124.17,2,760,31.1,9.069165872734072e-05
9968,623,0,1,0,1,0,48,5,118469.38,1,1,1,158590.25,4,346,26.96,5.596207666629537e-05
9976,610,0,0,1,1,0,50,1,113957.01,2,1,0,196526.55,4,264,20.14,-2.014954708430282
9983,655,0,0,1,0,1,46,7,137145.12,1,1,0,115146.4,4,591,30.41,2.8620605759795734
